file_id |01 |02 |03 |04 |05 |06 |07 |08 |
7_26_0.wav |1.3%|37.1%|2.4%|0.6%|6.5%|34.8%|14.9%|2.4%|
7_26_1.wav |58.4%|1.0%|4.1%|0.9%|19.6%|4.6%|2.3%|9.0%|
7_26_2.wav |2.0%|1.1%|0.2%|2.9%|41.8%|18.8%|1.4%|31.9%|
7_26_3.wav |0.1%|87.6%|1.0%|0.1%|0.2%|6.4%|4.5%|0.1%|
7_26_4.wav |0.8%|0.3%|3.5%|0.3%|0.6%|0.3%|0.1%|94.1%|
7_27_0.wav |1.2%|31.1%|1.1%|0.8%|7.8%|43.5%|13.3%|1.3%|
7_27_1.wav |78.1%|0.4%|2.8%|0.8%|12.4%|1.5%|1.5%|2.5%|
7_27_2.wav |7.7%|0.7%|0.3%|4.3%|62.7%|11.0%|2.3%|11.0%|
7_27_3.wav |0.4%|54.5%|1.5%|0.4%|2.1%|17.3%|23.7%|0.2%|
7_27_4.wav |1.0%|0.3%|3.2%|0.3%|0.8%|0.3%|0.1%|94.0%|
7_28_0.wav |1.2%|20.4%|1.1%|1.3%|12.5%|48.0%|10.6%|4.8%|
7_28_1.wav |48.1%|0.8%|3.4%|1.7%|26.2%|4.6%|2.6%|12.7%|
7_28_2.wav |1.4%|2.0%|0.2%|3.8%|49.6%|28.2%|5.5%|9.2%|
7_28_3.wav |0.5%|39.5%|1.1%|0.6%|5.0%|37.9%|14.2%|1.2%|
7_28_4.wav |0.6%|0.1%|0.8%|0.4%|1.2%|0.3%|0.1%|96.5%|
7_29_0.wav |1.3%|54.9%|4.2%|0.6%|3.5%|21.5%|12.3%|1.7%|
7_29_1.wav |78.3%|0.2%|3.4%|1.0%|10.0%|0.9%|0.9%|5.3%|
7_29_2.wav |11.6%|0.5%|0.8%|2.8%|39.1%|6.3%|1.5%|37.4%|
7_29_3.wav |0.3%|73.8%|2.9%|0.2%|0.9%|9.1%|12.5%|0.3%|
7_29_4.wav |0.5%|0.1%|0.7%|0.4%|1.0%|0.3%|0.1%|97.0%|
7_30_0.wav |0.6%|11.0%|0.3%|1.1%|12.4%|61.3%|2.2%|11.2%|
7_30_1.wav |4.1%|1.7%|0.7%|1.3%|22.1%|15.7%|1.1%|53.3%|
7_30_2.wav |0.9%|8.2%|0.4%|1.5%|17.4%|51.7%|2.6%|17.4%|
7_30_3.wav |0.2%|57.9%|0.5%|0.3%|1.9%|30.9%|7.7%|0.5%|
7_30_4.wav |0.4%|0.2%|0.7%|0.4%|0.9%|0.4%|0.1%|97.0%|
7_31_0.wav |1.5%|28.9%|1.7%|1.1%|10.2%|35.3%|19.4%|1.9%|
7_31_1.wav |89.8%|0.0%|5.6%|0.5%|1.8%|0.1%|0.3%|1.9%|
7_31_2.wav |2.3%|0.5%|0.2%|5.3%|42.8%|7.9%|1.0%|40.0%|
7_31_3.wav |0.4%|29.7%|2.0%|0.7%|2.8%|9.6%|54.5%|0.2%|
7_31_4.wav |0.5%|0.2%|0.9%|0.4%|0.8%|0.3%|0.1%|97.0%|
7_32_0.wav |3.8%|10.6%|1.5%|2.0%|22.6%|39.6%|7.4%|12.4%|
7_32_1.wav |79.4%|0.3%|6.4%|0.7%|6.4%|0.7%|0.9%|5.2%|
7_32_2.wav |1.5%|21.1%|1.9%|2.1%|13.7%|35.9%|18.4%|5.4%|
7_32_3.wav |1.5%|10.5%|0.6%|2.7%|24.3%|38.1%|20.0%|2.3%|
7_32_4.wav |0.5%|0.1%|0.8%|0.4%|0.9%|0.3%|0.1%|97.0%|
7_33_0.wav |1.5%|14.6%|1.9%|1.6%|12.3%|19.0%|47.9%|1.0%|
7_33_1.wav |50.5%|1.2%|14.6%|1.2%|13.5%|2.6%|4.2%|12.3%|
7_33_2.wav |1.1%|5.4%|0.4%|3.7%|35.6%|35.0%|13.0%|5.7%|
7_33_3.wav |0.5%|30.2%|1.9%|0.9%|4.9%|17.5%|43.5%|0.6%|
7_33_4.wav |1.8%|0.2%|6.0%|0.4%|1.0%|0.3%|0.1%|90.2%|
7_34_0.wav |4.3%|38.8%|29.9%|0.8%|2.8%|7.5%|12.2%|3.6%|
7_34_1.wav |86.1%|0.1%|9.0%|0.3%|1.6%|0.1%|0.3%|2.6%|
7_34_2.wav |0.7%|0.1%|0.4%|0.7%|1.9%|0.4%|0.1%|95.8%|
7_34_3.wav |5.1%|19.1%|59.6%|0.5%|1.5%|2.2%|9.9%|2.1%|
7_34_4.wav |7.6%|1.4%|37.4%|0.7%|1.8%|0.7%|0.8%|49.6%|
7_35_0.wav |2.0%|30.2%|7.2%|0.6%|3.5%|8.4%|47.7%|0.5%|
7_35_1.wav |81.5%|0.3%|3.9%|0.6%|8.3%|0.9%|1.1%|3.4%|
7_35_2.wav |1.4%|30.0%|1.6%|1.1%|9.9%|41.3%|10.6%|4.1%|
7_35_3.wav |0.4%|66.3%|3.6%|0.3%|1.1%|8.8%|19.1%|0.3%|
7_35_4.wav |5.0%|5.0%|8.1%|1.6%|9.5%|7.1%|2.9%|60.9%|
7_36_0.wav |10.7%|4.5%|74.4%|0.4%|1.4%|0.8%|5.4%|2.3%|
7_36_1.wav |35.5%|0.2%|62.2%|0.2%|0.4%|0.0%|0.5%|1.1%|
7_36_2.wav |12.0%|2.3%|1.9%|3.9%|45.8%|13.1%|7.5%|13.6%|
7_36_3.wav |0.9%|16.9%|11.7%|0.7%|1.3%|2.0%|66.4%|0.2%|
7_36_4.wav |0.5%|0.1%|0.7%|0.4%|0.8%|0.3%|0.1%|97.0%|
7_37_0.wav |0.8%|38.3%|1.5%|0.8%|5.6%|40.7%|6.3%|6.1%|
7_37_1.wav |34.9%|2.2%|7.1%|1.3%|19.2%|7.0%|3.1%|25.1%|
7_37_2.wav |1.2%|13.9%|0.8%|1.4%|15.7%|50.7%|6.6%|9.7%|
7_37_3.wav |0.1%|86.0%|3.1%|0.1%|0.3%|5.8%|4.1%|0.5%|
7_37_4.wav |0.4%|0.2%|0.6%|0.4%|0.9%|0.4%|0.1%|97.0%|
7_38_0.wav |0.4%|33.3%|0.5%|0.6%|4.4%|54.0%|3.7%|3.2%|
7_38_1.wav |50.0%|0.3%|1.9%|2.1%|25.9%|2.0%|1.1%|16.7%|
7_38_2.wav |0.5%|20.3%|0.4%|0.8%|8.3%|61.5%|3.6%|4.6%|
7_38_3.wav |0.1%|74.8%|0.7%|0.2%|0.8%|18.1%|5.0%|0.4%|
7_38_4.wav |0.7%|0.2%|0.3%|1.0%|4.5%|1.2%|0.1%|92.0%|
7_39_0.wav |0.8%|60.7%|3.2%|0.4%|2.3%|20.6%|10.8%|1.1%|
7_39_1.wav |78.2%|0.5%|7.6%|0.6%|7.2%|0.9%|3.8%|1.1%|
7_39_2.wav |3.3%|4.6%|0.4%|1.6%|37.1%|40.5%|9.2%|3.2%|
7_39_3.wav |0.2%|80.5%|1.8%|0.2%|0.5%|8.7%|8.0%|0.2%|
7_39_4.wav |0.5%|0.2%|0.8%|0.4%|0.8%|0.3%|0.1%|96.9%|
7_40_0.wav |0.7%|38.3%|1.7%|0.9%|6.3%|32.5%|17.9%|1.7%|
7_40_1.wav |45.4%|0.2%|1.5%|2.6%|31.7%|1.9%|1.4%|15.2%|
7_40_2.wav |1.2%|5.8%|0.4%|2.6%|30.2%|44.3%|7.0%|8.4%|
7_40_3.wav |0.4%|28.8%|0.5%|0.9%|7.1%|49.7%|11.1%|1.6%|
7_40_4.wav |0.7%|0.1%|0.7%|0.6%|1.8%|0.4%|0.1%|95.6%|
7_41_0.wav |0.5%|44.6%|1.0%|0.6%|3.9%|41.5%|5.2%|2.8%|
7_41_1.wav |37.0%|0.4%|1.4%|1.5%|27.6%|3.2%|0.8%|28.1%|
7_41_2.wav |1.1%|3.4%|0.2%|2.4%|30.4%|40.3%|2.2%|20.0%|
7_41_3.wav |0.2%|44.8%|0.3%|0.5%|2.6%|46.5%|3.6%|1.5%|
7_41_4.wav |0.5%|0.1%|0.6%|0.4%|1.0%|0.3%|0.1%|97.1%|
7_42_0.wav |1.3%|51.9%|2.3%|0.6%|4.4%|26.9%|11.4%|1.2%|
7_42_1.wav |95.0%|0.0%|1.7%|0.4%|1.9%|0.1%|0.2%|0.7%|
7_42_2.wav |2.1%|2.5%|0.2%|3.0%|47.0%|35.1%|3.3%|6.8%|
7_42_3.wav |3.2%|6.6%|0.4%|1.7%|34.5%|40.1%|11.7%|2.0%|
7_42_4.wav |0.5%|0.2%|1.1%|0.3%|0.7%|0.3%|0.1%|96.8%|
7_43_0.wav |0.7%|23.6%|0.5%|0.6%|7.4%|59.0%|4.7%|3.5%|
7_43_1.wav |63.3%|0.8%|3.7%|0.9%|17.8%|3.7%|1.9%|7.8%|
7_43_2.wav |1.7%|4.9%|0.3%|1.7%|28.6%|50.8%|3.3%|8.7%|
7_43_3.wav |0.3%|56.6%|0.8%|0.3%|2.2%|27.9%|11.4%|0.5%|
7_43_4.wav |0.7%|0.1%|0.9%|0.4%|1.0%|0.3%|0.1%|96.6%|
7_44_0.wav |3.3%|10.5%|0.9%|1.4%|23.0%|45.9%|9.9%|5.1%|
7_44_1.wav |74.1%|0.5%|11.3%|0.5%|5.8%|0.9%|1.4%|5.6%|
7_44_2.wav |3.3%|2.5%|0.8%|4.6%|48.3%|15.6%|19.2%|5.6%|
7_44_3.wav |0.6%|14.3%|1.7%|1.2%|5.2%|9.0%|67.6%|0.4%|
7_44_4.wav |0.6%|0.1%|1.1%|0.4%|0.7%|0.3%|0.1%|96.8%|
7_45_0.wav |0.7%|54.7%|2.2%|0.6%|3.5%|25.3%|11.4%|1.6%|
7_45_1.wav |67.0%|0.4%|27.1%|0.3%|1.8%|0.2%|1.0%|2.2%|
7_45_2.wav |1.5%|3.4%|0.5%|2.5%|29.6%|30.3%|3.1%|29.2%|
7_45_3.wav |0.3%|58.1%|1.0%|0.4%|2.4%|27.8%|9.1%|0.9%|
7_45_4.wav |0.5%|0.2%|0.9%|0.4%|0.8%|0.3%|0.1%|96.9%|
7_46_0.wav |0.7%|40.2%|1.0%|0.8%|5.1%|42.4%|5.7%|4.1%|
7_46_1.wav |39.3%|1.7%|35.3%|0.8%|4.5%|1.3%|2.3%|14.9%|
7_46_2.wav |1.1%|7.1%|0.5%|1.8%|17.0%|40.8%|2.3%|29.5%|
7_46_3.wav |0.2%|31.0%|0.3%|0.6%|4.6%|56.3%|5.6%|1.5%|
7_46_4.wav |0.6%|0.1%|1.1%|0.4%|0.8%|0.3%|0.1%|96.7%|
7_47_0.wav |0.2%|59.9%|0.9%|0.4%|1.9%|27.5%|8.4%|0.7%|
7_47_1.wav |8.6%|19.2%|15.7%|1.6%|12.4%|15.6%|18.8%|8.1%|
7_47_2.wav |0.4%|13.5%|0.3%|1.4%|13.0%|58.3%|5.5%|7.5%|
7_47_3.wav |0.0%|89.6%|0.8%|0.1%|0.2%|4.9%|4.2%|0.1%|
7_47_4.wav |0.4%|0.1%|0.5%|0.4%|1.0%|0.4%|0.1%|97.1%|
7_48_0.wav |1.1%|7.9%|0.3%|1.4%|16.6%|54.9%|2.1%|15.7%|
7_48_1.wav |82.4%|0.1%|5.3%|0.4%|3.8%|0.4%|0.3%|7.3%|
7_48_2.wav |0.5%|0.2%|0.3%|0.7%|2.6%|0.9%|0.1%|94.6%|
7_48_3.wav |0.3%|23.9%|0.2%|0.7%|5.6%|63.1%|3.5%|2.6%|
7_48_4.wav |0.4%|0.2%|0.6%|0.4%|0.9%|0.4%|0.1%|97.0%|
7_49_0.wav |0.8%|17.9%|0.3%|1.0%|10.6%|60.3%|2.7%|6.4%|
7_49_1.wav |59.3%|0.4%|1.1%|1.5%|26.2%|2.9%|0.9%|7.8%|
7_49_2.wav |0.4%|0.1%|0.4%|0.5%|1.3%|0.5%|0.1%|96.7%|
7_49_3.wav |0.1%|77.3%|0.5%|0.2%|0.7%|18.0%|2.6%|0.6%|
7_49_4.wav |1.8%|0.5%|0.6%|1.1%|9.0%|3.4%|0.3%|83.3%|
7_50_0.wav |8.9%|22.2%|31.6%|0.8%|4.4%|6.9%|23.0%|2.1%|
7_50_1.wav |90.5%|0.0%|6.4%|0.2%|1.1%|0.1%|0.2%|1.4%|
7_50_2.wav |1.7%|3.5%|0.4%|2.7%|31.0%|35.2%|3.1%|22.5%|
7_50_3.wav |0.6%|28.5%|1.0%|1.0%|6.7%|27.3%|34.2%|0.6%|
7_50_4.wav |0.7%|0.1%|1.0%|0.4%|0.9%|0.3%|0.1%|96.6%|
8_20_0.wav |2.9%|25.4%|2.3%|1.4%|12.9%|36.9%|14.9%|3.2%|
8_20_1.wav |55.5%|0.7%|2.8%|1.8%|25.7%|3.4%|2.6%|7.5%|
8_20_2.wav |1.6%|5.0%|0.3%|2.4%|34.0%|46.2%|5.8%|4.8%|
8_20_3.wav |1.4%|1.8%|0.8%|3.3%|9.6%|2.2%|80.8%|0.2%|
8_20_4.wav |0.5%|0.1%|0.6%|0.4%|0.9%|0.3%|0.1%|97.0%|
8_21_0.wav |0.4%|26.7%|0.4%|1.0%|5.9%|54.9%|3.0%|7.7%|
8_21_1.wav |7.8%|2.7%|1.4%|2.7%|31.0%|18.0%|3.0%|33.3%|
8_21_2.wav |1.0%|5.3%|0.3%|2.1%|22.1%|46.1%|2.3%|20.9%|
8_21_3.wav |5.8%|3.6%|3.6%|7.7%|26.5%|5.9%|43.9%|3.0%|
8_21_4.wav |11.1%|0.1%|1.3%|3.4%|16.8%|1.0%|0.6%|65.7%|
8_22_0.wav |1.6%|13.1%|0.6%|1.2%|13.5%|55.1%|3.4%|11.5%|
8_22_1.wav |67.7%|0.6%|13.7%|0.7%|6.1%|1.1%|1.3%|8.8%|
8_22_2.wav |0.6%|21.3%|0.5%|1.1%|8.0%|57.0%|3.9%|7.7%|
8_22_3.wav |0.6%|1.9%|0.6%|1.8%|6.7%|2.4%|86.0%|0.1%|
8_22_4.wav |4.9%|1.5%|0.2%|5.0%|63.0%|17.3%|5.8%|2.2%|
8_23_0.wav |0.9%|35.1%|1.9%|1.0%|5.4%|37.9%|4.1%|13.6%|
8_23_1.wav |17.1%|7.6%|34.0%|1.2%|6.0%|5.0%|4.4%|24.8%|
8_23_2.wav |1.1%|0.7%|0.6%|0.9%|5.5%|3.5%|0.3%|87.3%|
8_23_3.wav |2.5%|42.8%|17.8%|1.0%|3.7%|11.6%|15.1%|5.5%|
8_23_4.wav |2.1%|1.6%|1.0%|1.4%|10.4%|7.8%|0.8%|75.0%|
8_24_0.wav |1.3%|34.8%|2.1%|1.1%|7.5%|28.4%|23.6%|1.2%|
8_24_1.wav |10.3%|3.0%|1.2%|2.9%|47.9%|17.6%|13.4%|3.8%|
8_24_2.wav |1.6%|1.8%|0.2%|4.2%|49.3%|27.0%|3.1%|12.7%|
8_24_3.wav |1.2%|12.3%|1.0%|1.7%|12.9%|18.0%|52.3%|0.6%|
8_24_4.wav |13.8%|0.4%|0.4%|5.5%|61.8%|5.3%|2.3%|10.6%|
8_25_0.wav |0.2%|50.8%|0.6%|0.5%|2.4%|38.4%|5.8%|1.4%|
8_25_1.wav |6.8%|14.9%|4.5%|1.5%|18.2%|31.6%|11.7%|10.7%|
8_25_2.wav |0.4%|11.2%|0.2%|1.4%|13.4%|63.5%|4.4%|5.5%|
8_25_3.wav |0.4%|46.7%|2.8%|0.5%|1.6%|8.2%|39.6%|0.2%|
8_25_4.wav |1.8%|0.3%|0.2%|27.6%|40.0%|1.9%|27.4%|0.7%|
8_26_0.wav |2.2%|13.8%|0.8%|1.1%|17.0%|51.1%|7.7%|6.3%|
8_26_1.wav |65.0%|0.8%|22.5%|0.4%|4.1%|0.9%|1.9%|4.5%|
8_26_2.wav |0.8%|6.5%|0.2%|1.4%|20.6%|56.2%|3.0%|11.4%|
8_26_3.wav |1.6%|13.4%|2.2%|0.8%|7.5%|10.3%|63.9%|0.4%|
8_26_4.wav |7.6%|0.2%|0.1%|6.6%|72.3%|4.7%|2.3%|6.1%|
8_27_0.wav |2.7%|43.0%|5.5%|1.0%|6.3%|24.9%|14.4%|2.3%|
8_27_1.wav |63.9%|0.6%|29.5%|0.3%|2.0%|0.4%|1.4%|1.8%|
8_27_2.wav |7.1%|7.8%|1.9%|2.8%|32.1%|30.2%|12.1%|6.0%|
8_27_3.wav |0.7%|25.0%|2.0%|0.8%|3.7%|9.5%|58.2%|0.2%|
8_27_4.wav |0.5%|0.1%|0.9%|0.4%|0.8%|0.3%|0.1%|96.9%|
8_28_0.wav |1.0%|9.4%|0.3%|1.5%|19.0%|58.0%|5.4%|5.3%|
8_28_1.wav |7.2%|1.6%|0.5%|2.9%|54.5%|19.8%|4.7%|8.8%|
8_28_2.wav |1.6%|2.8%|0.2%|3.5%|44.5%|35.9%|5.1%|6.4%|
8_28_3.wav |1.0%|4.6%|1.2%|2.4%|9.9%|5.4%|75.0%|0.4%|
8_28_4.wav |3.5%|0.3%|0.2%|11.6%|69.3%|5.5%|4.3%|5.4%|
8_29_0.wav |0.8%|51.7%|2.1%|0.6%|3.7%|30.8%|7.5%|2.7%|
8_29_1.wav |30.3%|8.4%|19.4%|1.4%|13.4%|8.1%|12.3%|6.6%|
8_29_2.wav |1.4%|14.8%|0.6%|1.4%|15.1%|53.8%|5.7%|7.1%|
8_29_3.wav |3.0%|18.1%|3.1%|1.2%|10.0%|15.3%|48.7%|0.7%|
8_29_4.wav |3.3%|0.2%|0.5%|1.6%|10.0%|1.6%|0.2%|82.7%|
8_30_0.wav |1.4%|17.4%|2.3%|0.9%|7.6%|32.7%|2.7%|35.0%|
8_30_1.wav |12.4%|2.5%|4.5%|1.3%|15.5%|8.7%|1.8%|53.2%|
8_30_2.wav |1.3%|2.5%|0.2%|2.4%|28.7%|31.7%|1.4%|31.9%|
8_30_3.wav |1.4%|7.2%|0.9%|1.5%|14.5%|30.5%|2.5%|41.6%|
8_30_4.wav |2.1%|0.2%|0.2%|2.2%|14.0%|2.1%|0.2%|78.9%|
8_31_0.wav |0.3%|72.7%|1.6%|0.3%|1.2%|16.7%|6.7%|0.6%|
8_31_1.wav |12.6%|7.2%|3.8%|3.2%|31.2%|18.0%|17.8%|6.1%|
8_31_2.wav |1.6%|16.6%|0.9%|1.5%|16.0%|49.1%|7.9%|6.6%|
8_31_3.wav |1.0%|18.7%|2.4%|1.0%|5.5%|10.1%|60.9%|0.4%|
8_31_4.wav |2.1%|0.3%|0.1%|26.4%|58.2%|3.3%|6.6%|3.0%|
8_32_0.wav |1.5%|33.7%|2.3%|1.1%|7.9%|38.1%|10.1%|5.3%|
8_32_1.wav |19.2%|2.2%|3.4%|3.4%|36.5%|10.2%|6.3%|18.8%|
8_32_2.wav |3.0%|5.1%|0.6%|2.6%|32.8%|35.9%|4.8%|15.2%|
8_32_3.wav |3.7%|9.3%|2.4%|2.8%|20.5%|16.8%|42.6%|1.9%|
8_32_4.wav |5.8%|2.5%|1.6%|7.6%|45.0%|12.0%|12.8%|12.7%|
8_33_0.wav |0.7%|26.3%|1.0%|1.0%|8.9%|40.2%|20.4%|1.5%|
8_33_1.wav |15.0%|2.0%|2.3%|2.8%|45.8%|11.9%|13.5%|6.8%|
8_33_2.wav |1.0%|7.7%|0.4%|2.5%|27.0%|40.0%|19.3%|2.2%|
8_33_3.wav |0.6%|7.8%|0.7%|1.7%|11.0%|12.6%|65.1%|0.4%|
8_33_4.wav |2.7%|1.0%|0.4%|9.1%|59.3%|8.9%|12.9%|5.7%|
8_34_0.wav |0.6%|58.6%|2.1%|0.7%|3.0%|25.7%|7.3%|2.0%|
8_34_1.wav |47.0%|1.9%|25.6%|1.3%|7.4%|2.0%|3.2%|11.7%|
8_34_2.wav |1.5%|12.0%|0.8%|2.3%|18.1%|45.9%|4.7%|14.8%|
8_34_3.wav |0.6%|69.8%|7.3%|0.3%|1.0%|6.8%|13.9%|0.4%|
8_34_4.wav |7.7%|0.1%|0.2%|9.4%|35.0%|1.5%|0.4%|45.7%|
8_35_0.wav |2.8%|14.8%|1.3%|1.3%|20.5%|41.6%|13.1%|4.5%|
8_35_1.wav |45.5%|0.8%|2.6%|2.3%|33.3%|4.0%|6.5%|5.0%|
8_35_2.wav |3.5%|4.2%|0.5%|2.5%|43.5%|29.9%|11.7%|4.3%|
8_35_3.wav |2.8%|31.8%|10.0%|0.7%|3.9%|8.2%|41.8%|0.7%|
8_35_4.wav |11.3%|0.5%|0.4%|6.3%|64.1%|5.7%|3.4%|8.3%|
8_36_0.wav |1.4%|11.7%|0.5%|2.1%|21.3%|50.3%|8.9%|3.9%|
8_36_1.wav |21.6%|1.0%|72.5%|0.3%|0.8%|0.2%|2.7%|1.0%|
8_36_2.wav |3.6%|1.4%|0.3%|7.4%|60.7%|12.9%|9.8%|4.0%|
8_36_3.wav |1.2%|1.1%|0.4%|5.0%|14.5%|2.3%|75.5%|0.2%|
8_36_4.wav |0.5%|0.1%|0.3%|0.9%|2.0%|0.4%|0.1%|95.9%|
8_37_0.wav |1.0%|51.1%|39.2%|0.1%|0.4%|2.2%|5.1%|0.9%|
8_37_1.wav |17.7%|5.6%|63.4%|0.4%|2.2%|1.5%|4.9%|4.1%|
8_37_2.wav |1.4%|7.9%|0.6%|1.5%|20.5%|43.5%|4.1%|20.4%|
8_37_3.wav |0.6%|48.4%|9.7%|0.4%|1.2%|5.0%|34.3%|0.4%|
8_37_4.wav |2.4%|2.9%|1.6%|1.9%|13.8%|11.0%|1.9%|64.4%|
8_38_0.wav |0.1%|72.0%|0.5%|0.2%|0.9%|22.2%|3.4%|0.6%|
8_38_1.wav |22.2%|7.5%|15.9%|2.0%|18.4%|9.6%|10.5%|13.8%|
8_38_2.wav |1.6%|19.0%|1.0%|1.6%|16.4%|45.5%|11.6%|3.4%|
8_38_3.wav |0.1%|85.3%|1.2%|0.1%|0.4%|8.1%|4.5%|0.2%|
8_38_4.wav |9.1%|0.6%|0.7%|5.5%|50.1%|6.5%|2.6%|24.9%|
8_39_0.wav |0.5%|23.6%|0.4%|0.8%|6.6%|59.4%|3.4%|5.3%|
8_39_1.wav |73.6%|0.6%|8.5%|0.8%|8.7%|1.3%|2.1%|4.4%|
8_39_2.wav |1.6%|7.6%|0.5%|1.4%|19.6%|51.4%|3.2%|14.7%|
8_39_3.wav |1.0%|39.9%|1.1%|0.6%|5.3%|41.8%|8.6%|1.6%|
8_39_4.wav |18.1%|0.2%|0.3%|5.4%|61.8%|3.4%|1.3%|9.6%|
8_40_0.wav |0.5%|60.7%|3.4%|0.5%|2.3%|18.8%|12.7%|1.3%|
8_40_1.wav |34.9%|2.2%|37.3%|1.5%|7.4%|1.7%|7.8%|7.3%|
8_40_2.wav |1.7%|7.9%|0.7%|2.8%|27.7%|39.8%|8.6%|10.8%|
8_40_3.wav |2.3%|26.2%|7.2%|0.9%|5.7%|11.2%|45.7%|0.8%|
8_40_4.wav |4.3%|0.3%|0.4%|18.9%|56.1%|3.1%|4.4%|12.5%|
8_41_0.wav |0.5%|15.3%|0.3%|0.9%|9.3%|64.6%|2.6%|6.6%|
8_41_1.wav |70.2%|0.4%|7.7%|0.9%|8.9%|1.0%|1.3%|9.5%|
8_41_2.wav |1.1%|5.8%|0.3%|1.9%|21.9%|49.4%|2.4%|17.3%|
8_41_3.wav |0.3%|38.0%|0.5%|0.7%|4.4%|34.6%|21.2%|0.5%|
8_41_4.wav |2.1%|0.2%|0.2%|3.2%|19.7%|3.0%|0.4%|71.1%|
8_42_0.wav |2.2%|40.3%|3.1%|0.8%|6.9%|30.9%|13.4%|2.4%|
8_42_1.wav |26.8%|1.6%|1.4%|2.2%|46.1%|9.4%|9.2%|3.2%|
8_42_2.wav |1.2%|3.1%|0.2%|2.6%|41.5%|39.3%|4.0%|8.0%|
8_42_3.wav |0.3%|21.4%|0.2%|0.9%|8.2%|60.9%|6.5%|1.5%|
8_42_4.wav |0.4%|0.1%|0.4%|0.5%|1.1%|0.4%|0.1%|97.0%|
8_43_0.wav |1.5%|48.0%|3.1%|0.5%|4.4%|31.0%|8.9%|2.6%|
8_43_1.wav |78.6%|0.3%|4.6%|0.8%|9.3%|1.1%|1.4%|3.9%|
8_43_2.wav |2.9%|4.1%|0.3%|2.0%|37.3%|43.2%|4.5%|5.8%|
8_43_3.wav |0.2%|47.9%|0.5%|0.3%|2.6%|39.0%|8.9%|0.5%|
8_43_4.wav |6.6%|0.3%|0.2%|9.0%|72.1%|4.6%|3.4%|3.8%|
8_44_0.wav |0.5%|38.8%|0.8%|0.5%|4.3%|46.9%|5.4%|2.8%|
8_44_1.wav |71.6%|0.5%|5.6%|1.0%|12.4%|1.5%|2.2%|5.1%|
8_44_2.wav |0.7%|12.1%|0.3%|1.4%|12.7%|58.4%|3.0%|11.5%|
8_44_3.wav |3.7%|3.9%|3.2%|5.2%|16.5%|4.5%|61.9%|1.1%|
8_44_4.wav |3.4%|0.4%|0.3%|4.6%|38.7%|5.8%|1.1%|45.7%|
8_45_0.wav |0.4%|60.2%|1.3%|0.4%|2.3%|27.3%|6.6%|1.5%|
8_45_1.wav |15.2%|11.2%|8.7%|1.7%|20.7%|15.9%|21.1%|5.5%|
8_45_2.wav |1.2%|30.5%|1.6%|1.1%|8.9%|41.7%|9.9%|5.1%|
8_45_3.wav |1.5%|17.7%|1.3%|1.5%|15.1%|28.7%|33.1%|1.1%|
8_45_4.wav |0.9%|0.1%|0.3%|1.1%|3.0%|0.4%|0.1%|94.1%|
8_46_0.wav |0.6%|30.2%|0.7%|0.9%|6.1%|50.5%|3.4%|7.6%|
8_46_1.wav |14.8%|4.3%|2.4%|2.1%|35.1%|19.4%|6.1%|15.7%|
8_46_2.wav |5.3%|1.3%|0.4%|3.4%|48.6%|16.5%|2.4%|22.1%|
8_46_3.wav |0.9%|9.6%|0.3%|1.2%|17.2%|61.5%|3.9%|5.5%|
8_46_4.wav |0.9%|0.1%|0.4%|0.7%|2.1%|0.3%|0.1%|95.4%|
8_47_0.wav |0.1%|68.0%|0.7%|0.3%|1.2%|20.8%|8.6%|0.4%|
8_47_1.wav |11.4%|12.8%|39.5%|1.2%|5.7%|4.4%|22.3%|2.7%|
8_47_2.wav |0.7%|2.9%|0.2%|2.4%|24.3%|33.0%|1.8%|34.6%|
8_47_3.wav |0.3%|52.8%|3.9%|0.3%|1.5%|10.1%|30.7%|0.3%|
8_47_4.wav |5.4%|1.3%|0.9%|2.4%|29.8%|12.5%|2.0%|45.8%|
8_48_0.wav |1.6%|6.6%|0.3%|1.7%|20.0%|50.0%|2.0%|17.9%|
8_48_1.wav |39.9%|0.5%|1.8%|1.9%|24.2%|4.2%|1.0%|26.5%|
8_48_2.wav |1.3%|0.7%|0.1%|5.4%|38.0%|12.1%|0.8%|41.5%|
8_48_3.wav |2.7%|0.6%|0.4%|27.7%|45.9%|4.6%|5.2%|13.0%|
8_48_4.wav |2.4%|0.2%|0.2%|3.3%|14.0%|1.8%|0.2%|78.0%|
8_49_0.wav |2.3%|5.4%|0.3%|1.7%|26.9%|45.2%|2.1%|15.9%|
8_49_1.wav |84.6%|0.1%|3.2%|0.7%|6.3%|0.4%|0.5%|4.1%|
8_49_2.wav |4.4%|1.8%|0.3%|2.9%|45.2%|20.9%|1.8%|22.6%|
8_49_3.wav |5.9%|7.6%|0.9%|1.9%|34.5%|36.3%|6.6%|6.3%|
8_49_4.wav |0.4%|0.2%|0.5%|0.5%|0.9%|0.4%|0.1%|97.1%|
8_50_0.wav |15.6%|9.2%|7.1%|2.0%|22.7%|17.9%|19.0%|6.4%|
8_50_1.wav |60.7%|0.9%|5.5%|1.5%|17.8%|3.0%|3.0%|7.5%|
8_50_2.wav |1.8%|9.9%|0.6%|2.1%|22.1%|49.9%|7.1%|6.5%|
8_50_3.wav |2.3%|5.5%|0.4%|2.6%|36.4%|37.6%|12.5%|2.7%|
